Country,Location,Airbnb_ListingID,Scrape_Date,Lat,Lng,City,LocalizedCity,LocalizedNeighbourhood_Source,LocalizedNeighbourhood_ML,LocalizedNeighbourhood,ListingTitle,Bathrooms,Bedrooms,Beds,MaxGuests,Host_ID,Host_FirstName,Host_isSuperhost,isNewListing,isSuperhost,RoomType,RoomType_Clean,SpaceType,SpaceType_Clean,isHomeOrServicedApartment,PictureCount,ReviewCount,ReviewScore,StarRating,isLimitedAirbnbData,BasicNightPrice_CheckIn,BasicNightPrice_CheckOut,Currency,BasicNightPrice,Taxes,BasicNightPriceString_USD,BasicNightPrice_USD,Taxes_USD,isOverpricedPerBeds_Calc,isOverpricedPerGuest_Calc,Amenities_SelfCheckIn,HostLanguages_Verbose,RecordInserted
Canada,Calgary,1100283915566855114,2025-10-29,50.88925,-114.01239,Calgary,Calgary,,,,Golfy Retreat,1.0,1,1.0,2,564029313,Damian,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,44,31,4.94,5.0,False,2026-01-16,2026-01-21,CAD,133.82,58.55,5 nights x $96.58,96.0,42.0,0,0,True,[],2025-10-29 18:20:34
Canada,Calgary,927063031929370632,2025-10-29,50.8664236,-114.0156524,Calgary,Calgary,Walden,Walden,Walden,The Bethel - 2 Bedroom Suite,1.0,2,2.0,3,523371255,Ayo,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,21,26,4.88,5.0,False,2026-01-18,2026-01-23,CAD,164.49,72.49,5 nights x $118.81,118.0,52.0,0,0,False,['English'],2025-10-29 18:20:41
Canada,Calgary,1209094922422078674,2025-10-29,51.18868542311522,-114.0541440936393,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,"Near the Airport, Brand New 2-bedroom Guest Suite.",1.0,2,1.0,4,283085447,Abiodun,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,22,15,4.93,5.0,False,2025-11-01,2025-11-06,CAD,111.52,48.79,5 nights x $80.63,80.0,35.0,0,0,True,['English'],2025-10-29 18:20:48
Canada,Calgary,1291506579122495098,2025-10-29,51.1875355,-114.1128036,Calgary,Calgary,,,,Your home away from home,1.0,2,2.0,4,662518716,Oladayo,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,8,4.75,5.0,False,2026-01-01,2026-01-06,CAD,139.4,59.94,5 nights x $100.14,100.0,43.0,0,0,True,[],2025-10-29 18:20:51
Canada,Calgary,969845063037285523,2025-10-29,51.12373064705807,-114.0532387420535,Calgary,Calgary,Huntington Hills,Huntington Hills,Huntington Hills,Kitchen • Laundry • Park on Driveway,1.0,1,1.0,2,17058356,Andrew,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,27,297,4.98,5.0,False,2025-11-04,2025-11-09,CAD,121.27,44.61,5 nights x $87.23,87.0,32.0,0,0,True,['English'],2025-10-29 18:21:03
Canada,Calgary,742046007048432734,2025-10-29,51.0878108,-114.0911915,Calgary,Calgary,Cambrian Heights,,Cambrian Heights,"Adorable 1 bedroom, 1 bath, kitchen, full laundry",1.0,1,1.0,2,463071206,Brenda,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,13,52,4.73,5.0,False,2025-11-01,2025-11-06,CAD,104.55,46.0,5 nights x $75.53,75.0,33.0,0,0,False,[],2025-10-29 18:21:08
Canada,Calgary,39255366,2025-10-29,51.09041,-114.13206,Calgary,Calgary,Brentwood,Brentwood,Brentwood,Brentwood's best AirBnB,1.0,1,2.0,2,271287408,John,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,10,126,4.93,5.0,False,2025-11-09,2025-11-14,CAD,111.52,66.91,5 nights x $80.63,80.0,48.0,0,0,True,[],2025-10-29 18:21:25
Canada,Calgary,1419992063303651407,2025-10-29,50.888209431802885,-113.91385535197634,Calgary,Calgary,Mahogany,Mahogany,Mahogany,Modern Clean Cozy 2BR | Family-Friendly SE Calgary,1.0,2,6.0,7,69134887,Michelle,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,7,5.0,5.0,False,2026-02-07,2026-02-12,CAD,126.85,55.76,5 nights x $91.66,91.0,40.0,0,0,True,['English' 'Chinese'],2025-10-29 18:22:55
Canada,Calgary,1406247508993520031,2025-10-29,51.17690146968295,-114.08206108957529,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,Home in Northwest Calgary,1.0,2,2.0,4,481861483,Adewale,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,30,4.83,5.0,False,2025-11-01,2025-11-06,CAD,82.24,36.24,5 nights x $59.41,59.0,26.0,0,0,True,['English'],2025-10-29 18:23:06
Canada,Calgary,1202985059209079680,2025-10-29,51.185065710532015,-114.09046695235791,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,Modern 1BR  Entire Suite Near Airport,1.0,1,1.0,2,156494771,Christian,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,24,4.92,5.0,False,2025-11-24,2025-11-29,CAD,68.3,29.27,5 nights x $49.22,49.0,21.0,0,0,True,[],2025-10-29 18:23:18
Canada,Calgary,573003079273567317,2025-10-29,51.17718,-114.13721,Calgary,Calgary,Sage Hill,Sage Hill,Sage Hill,A new adorable 1-bedroom place with free parking,1.0,1,1.0,2,447374162,Samuel,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,8,371,4.92,5.0,False,2025-11-01,2025-11-06,CAD,87.82,37.64,5 nights x $63.65,63.0,27.0,0,0,True,[],2025-10-29 18:23:28
Canada,Calgary,905327401986947023,2025-10-29,51.180331553606436,-114.13910740232393,Calgary,Calgary,Sage Hill,Sage Hill,Sage Hill,Cozy two bedroom two bath,2.0,2,3.0,4,180822781,Franklin,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,35,65,4.78,5.0,False,2026-01-01,2026-01-06,CAD,133.82,58.55,5 nights x $96.75,96.0,42.0,0,0,True,[],2025-10-29 18:23:33
Canada,Calgary,1446538138396099045,2025-10-29,51.0776497,-114.0726536,Calgary,Calgary,Mount Pleasant,Mount Pleasant,Mount Pleasant,Stunning Inner City Basement Suite 2 BDR,1.0,2,3.0,6,24531425,Sumer,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,11,5.0,5.0,False,2025-11-01,2025-11-06,CAD,129.64,55.76,5 nights x $93.36,93.0,40.0,0,0,True,['English' 'Hindi' 'Panjabi' 'Spanish'],2025-10-29 18:23:42
Canada,Calgary,35653073,2025-10-29,51.07207,-114.0708,Calgary,Calgary,Mount Pleasant,Mount Pleasant,Mount Pleasant,Great location home/close downtown/NW Calgary,1.0,2,2.0,4,185245777,Kevin,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,18,43,4.49,4.5,False,2025-11-03,2025-11-08,CAD,97.58,59.94,5 nights x $70.88,70.0,43.0,0,0,True,['English'],2025-10-29 18:23:51
Canada,Calgary,714028713879660298,2025-10-29,51.0707,-114.1114,Calgary,Calgary,Banff Trail,Banff Trail,Banff Trail,Entire 1BDR Suite Direct Entrance | Papaya Suite,1.0,1,1.0,1,49370547,Eva,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,14,104,4.75,5.0,False,2025-11-14,2025-11-19,CAD,68.3,30.67,5 nights x $49.73,49.0,22.0,0,0,True,['Chinese' 'English'],2025-10-29 18:23:56
Canada,Calgary,794978162445227967,2025-10-29,50.89832,-114.10029,Calgary,Calgary,Bridlewood,Bridlewood,Bridlewood,Vacation Home Close To Spruce Meadows,2.5,3,4.0,6,493761263,Ed And Sheba,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,17,57,4.86,5.0,False,,,CAD,,,,,,0,0,True,['English'],2025-10-29 18:12:29
Canada,Calgary,1519871313564421645,2025-10-29,51.03272,-114.13629,Calgary,Calgary,,,,"~{The Eclipse}~Mins to DT, 65 in TV, KG bed, Quiet",1.0,2,2.0,4,429555599,Lisa,True,True,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,0,,,False,,,CAD,,,,,,0,0,False,['English'],2025-10-29 18:14:02
Canada,Calgary,1418837967374724639,2025-10-29,51.05804,-114.02985,Calgary,Calgary,Bridgeland - Riverside,Bridgeland - Riverside,Bridgeland - Riverside,2 Bedrooms - Central Location - Newly Renovated,1.0,2,2.0,4,424343988,Xuan Hop,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,17,4.53,4.5,False,,,CAD,,,,,,0,0,True,[],2025-10-29 18:15:04
Canada,Calgary,934728185449071271,2025-10-29,51.1846,-114.1113813,Calgary,Calgary,,,,The Ambleton Getaway,1.0,2,3.0,4,206947612,Johnson,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,37,32,4.69,4.5,False,,,CAD,,,,,,0,0,True,['English'],2025-10-29 18:16:20
Canada,Calgary,35906467,2025-10-29,51.04058,-114.0729,Calgary,Calgary,Beltline,Beltline,Beltline,Calgary Stampede rental!,1.0,1,1.0,2,166268747,Jordan,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,3,0,,,False,,,CAD,,,,,,0,0,False,[],2025-10-29 18:17:56
Canada,Calgary,1040696049558145788,2025-10-29,51.03184,-113.86393,Chestermere,Chestermere,,Chestermere,Chestermere,Monthly3BR-6ppl-KingBeds-HotTub-Parking-Mountains,2.5,3,4.0,6,37094478,Aymen,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,73,17,4.53,4.5,False,2025-11-01,2025-11-06,CAD,175.64,76.67,5 nights x $126.97,126.0,55.0,0,0,True,['English' 'French'],2025-10-29 18:18:19
Canada,Calgary,1445959142608384856,2025-10-29,51.05622,-113.82484,Chestermere,Chestermere,,Chestermere,Chestermere,6 Bedroom House with Lake View,3.5,6,6.0,10,550298236,Adan,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,7,5.0,5.0,False,2025-11-01,2025-11-06,CAD,788.98,345.7,5 nights x $566.46,566.0,248.0,0,0,False,[],2025-10-29 18:18:20
Canada,Calgary,1514686778260075796,2025-10-29,51.13363,-114.24334,Calgary,Calgary,,,,Basement suite located at Tuscany.,1.0,1,1.0,3,484265422,Jeff,True,True,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,1,,,False,2025-11-01,2025-11-06,CAD,111.52,41.82,5 nights x $80.11,80.0,30.0,0,0,True,['Chinese' 'English'],2025-10-29 18:18:56
Canada,Calgary,1516370600026274114,2025-10-29,51.03299,-114.20569,Calgary,Calgary,,,,Luxury Townhome • King Bed • Near WinSport & Aspen,2.5,4,5.0,8,197092202,Jae,True,True,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,2,,,False,2025-11-08,2025-11-13,CAD,227.21,34.85,5 nights x $163.41,163.0,25.0,0,0,True,['English' 'Korean' 'Tagalog'],2025-10-29 18:19:15
Canada,Calgary,797237997436715881,2025-10-29,51.07614,-114.21873,Calgary,Calgary,Cougar Ridge,Cougar Ridge,Cougar Ridge,Lavish 2 Bedroom Basement of Cougar R nr Winsport,1.0,2,2.0,4,494356278,Enovwor,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,7,78,4.74,5.0,False,2025-11-17,2025-11-22,CAD,132.43,58.55,5 nights x $95.90,95.0,42.0,0,0,False,[],2025-10-29 18:19:15
Canada,Calgary,1206818645323563096,2025-10-29,51.13102,-114.19743,Calgary,Calgary,Arbour Lake,Arbour Lake,Arbour Lake,Luxury 3 Bedroom Bungalow - Quick Mountain Access,2.5,3,4.0,6,113549579,Amanda,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,7,5.0,5.0,False,2025-11-01,2025-11-06,CAD,262.06,114.3,5 nights x $188.41,188.0,82.0,0,0,True,[],2025-10-29 18:19:17
Canada,Calgary,1388440835801368972,2025-10-29,50.9156935,-114.1258683,Calgary,Calgary,Evergreen,Evergreen,Evergreen,Rome Sweet Home 2 (Separate Entrance),1.0,1,1.0,2,204187169,Jonah,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,50,4.84,5.0,False,2025-11-23,2025-11-28,CAD,82.24,36.24,5 nights x $59.92,59.0,26.0,0,0,True,['English'],2025-10-29 18:19:25
Canada,Calgary,780471318083709551,2025-10-29,51.14603,-113.96972,Calgary,Calgary,Cityscape,Cityscape,Cityscape,2 Ensuites & Garage | 2000 SQ FT | NEW Home,3.5,4,4.0,8,426496742,Robert,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,80,101,4.82,5.0,False,2025-11-25,2025-11-30,CAD,126.85,50.18,5 nights x $91.64,91.0,36.0,0,0,True,['English' 'French'],2025-10-29 18:19:58
Canada,Calgary,677590079854193188,2025-10-29,51.13726,-113.9622,Calgary,Calgary,Saddle Ridge,Saddle Ridge,Saddle Ridge,Spacious 3BR Home wt AC near Airport & TRAIN statn,2.5,3,7.0,10,470682728,Karla,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,31,49,4.78,5.0,False,2025-11-01,2025-11-06,CAD,202.12,66.91,5 nights x $145.12,145.0,48.0,0,0,True,"['English' 'Spanish' 'French' 'Italian' 'Japanese' 'Korean' 'Tagalog'
 'Vietnamese' 'Chinese']",2025-10-29 18:20:01
Canada,Calgary,1120596217067523306,2025-10-29,51.1491037208951,-113.96585091415966,Calgary,Calgary,Cityscape,Cityscape,Cityscape,5BR House » King Bed » AC » Pool Table » Garage,3.5,5,6.0,12,197092202,Jae,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,42,100,4.91,5.0,False,2025-11-13,2025-11-18,CAD,239.76,86.42,5 nights x $172.64,172.0,62.0,0,0,True,['English' 'Korean' 'Tagalog'],2025-10-29 18:20:01
Canada,Calgary,1313889283967075817,2025-10-29,51.13758190767088,-113.93895789106637,Calgary,Calgary,,,,Spacious 3BR|2.5Bth | Free parking in Saddle Ridge,2.5,3,4.0,8,251461840,Navneet,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,18,5.0,5.0,False,2025-11-23,2025-11-28,CAD,184.0,80.85,5 nights x $132.39,132.0,58.0,0,0,True,['English' 'Hindi' 'Panjabi'],2025-10-29 18:20:03
Canada,Calgary,959093245143643770,2025-10-29,51.14585666468715,-114.0440484984818,Calgary,Calgary,Harvest Hills,Harvest Hills,Harvest Hills,House Above Ground Brkfst ZOO PASS Airport 8m,2.0,2,4.0,10,191799027,Mubasim,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,37,23,4.61,4.5,False,2025-11-03,2025-11-08,CAD,158.91,69.7,5 nights x $114.57,114.0,50.0,0,0,False,['English' 'French' 'German' 'Hindi' 'Panjabi'],2025-10-29 18:20:11
Canada,Calgary,1403311651293334293,2025-10-29,51.119470978727826,-113.91649199456333,Calgary,Calgary,,,,The Amber | Sleeps 6 | Close to Airport,2.5,3,3.0,6,139976182,Shane,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,17,5.0,5.0,False,2025-11-10,2025-11-15,CAD,154.73,30.67,5 nights x $111.62,111.0,22.0,0,0,False,['English'],2025-10-29 18:20:14
Canada,Calgary,1522039473554248240,2025-10-29,51.11598933782759,-113.91545311715565,Calgary,Calgary,,,,A Home Away From Home,2.5,3,2.0,6,281155086,"Sadiann,J",False,True,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,0,,,False,2025-11-01,2025-11-06,CAD,178.43,40.42,5 nights x $128.40,128.0,29.0,0,0,False,['English'],2025-10-29 18:20:15
Canada,Calgary,1458332313601467625,2025-10-29,51.11092439999999,-113.9411178,Calgary,Calgary,Falconridge,,Falconridge,Cozy 2BR Retreat in Tararidge,1.5,2,2.0,4,426496742,Robert,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,5,4.2,4.0,False,2025-11-06,2025-11-11,CAD,73.88,13.94,5 nights x $53.03,53.0,10.0,0,0,False,['English' 'French'],2025-10-29 18:20:15
Canada,Calgary,1455356116072950595,2025-10-29,51.03138149999999,-113.9775046,Calgary,Calgary,,,,Dety Housing,1.0,3,3.0,6,339743646,Marthe,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,5,5.0,5.0,False,2025-11-01,2025-11-06,CAD,150.55,65.52,5 nights x $108.80,108.0,47.0,0,0,True,['English' 'French'],2025-10-29 18:20:19
Canada,Calgary,49950372,2025-10-29,51.03468,-113.96916,Calgary,Calgary,,,,Entire House - Upstairs 3 BDRM w 1 BDRM BSMT,2.0,4,4.0,7,2030898,Karine,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,23,25,4.56,4.5,False,2025-11-15,2025-11-20,CAD,153.33,59.94,5 nights x $110.33,110.0,43.0,0,0,True,['English' 'French'],2025-10-29 18:20:22
Canada,Calgary,1327938242247978476,2025-10-29,50.85862,-113.97342,Calgary,Calgary,Cranston,Cranston,Cranston,DaraJay Cozy Home,1.0,2,2.0,5,671104778,Adenike,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,37,4.97,5.0,False,2025-11-01,2025-11-06,CAD,118.49,51.58,5 nights x $85.55,85.0,37.0,0,0,True,[],2025-10-29 18:20:27
Canada,Calgary,1451107345350933781,2025-10-29,50.86297,-113.95227,Calgary,Calgary,Seton,Seton,Seton,Modern 3BR Townhome in Seton | Garage + Balcony,2.5,3,3.0,6,561680275,Sumaira,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,8,4.88,5.0,False,2025-12-19,2025-12-24,CAD,266.24,115.7,5 nights x $191.13,191.0,83.0,0,0,True,['English' 'Hindi' 'Urdu'],2025-10-29 18:20:30
Canada,Calgary,1433971315666872077,2025-10-29,50.85617600342807,-114.00305224356488,Calgary,Calgary,Legacy,Legacy,Legacy,Relax & Recharge| Cozy Private Suite| Modern Touch,1.0,1,1.0,2,28374692,Cassandra,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,4,5.0,5.0,False,2025-11-08,2025-11-13,CAD,112.91,25.09,5 nights x $81.42,81.0,18.0,0,0,True,['English'],2025-10-29 18:20:38
Canada,Calgary,965097799812577667,2025-10-29,50.85956,-114.00031,Calgary,Calgary,Legacy,Legacy,Legacy,Bright & Spacious 3 Beds Luxury Home in SE Calgary,2.5,3,3.0,6,524357272,Kuldip,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,32,38,4.68,4.5,False,2025-11-02,2025-11-07,CAD,253.7,111.52,5 nights x $182.47,182.0,80.0,0,0,True,[],2025-10-29 18:20:39
Canada,Calgary,1400809662212983797,2025-10-29,51.186602,-114.0791787,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,Cozy 1BR Suite w/ Massage Bed | Pet Friendly,1.0,1,1.0,2,690391409,Zhi,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,12,4.92,5.0,False,2025-11-30,2025-12-05,CAD,143.58,32.06,5 nights x $103.54,103.0,23.0,0,0,True,['English' 'Chinese'],2025-10-29 18:20:49
Canada,Calgary,1254458589269593549,2025-10-29,51.1940202,-114.0821003,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,Comfy Home - 25 Minutes from Downtown,1.0,2,2.0,5,402486334,Ifeoluwa,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,9,5.0,5.0,False,2025-11-02,2025-11-07,CAD,235.58,52.97,5 nights x $169.74,169.0,38.0,0,0,True,['English'],2025-10-29 18:20:51
Canada,Calgary,939962711922010131,2025-10-29,51.1885572,-114.0807054,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,Cozy Legal Basement Suite,1.0,1,1.0,2,293240404,Adewale,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,17,10,4.5,4.5,False,2025-11-21,2025-11-26,CAD,129.64,57.15,5 nights x $93.52,93.0,41.0,0,0,True,['English'],2025-10-29 18:20:53
Canada,Calgary,1414716634969242892,2025-10-29,51.18802,-114.17177,Calgary,Calgary,,,,Cozy Quarters: your comfy haven.,1.0,2,2.0,4,462763395,John,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,10,4.9,5.0,False,2025-11-01,2025-11-06,CAD,110.12,47.39,5 nights x $79.78,79.0,34.0,0,0,True,['English'],2025-10-29 18:20:58
Canada,Calgary,1515656271878099795,2025-10-29,51.18667,-114.16449,Calgary,Calgary,,,,"7 BR Luxury Home » Central AC » 100"" Projector",4.0,7,7.0,16,197092202,Jae,True,True,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,3,5.0,5.0,False,2025-11-15,2025-11-20,CAD,443.28,156.12,5 nights x $318.93,318.0,112.0,0,0,True,['English' 'Korean' 'Tagalog'],2025-10-29 18:20:58
Canada,Calgary,1278426530556343910,2025-10-29,51.09125,-114.1183778,Calgary,Calgary,Brentwood,Brentwood,Brentwood,"Banff 70 min| 5 min UofC, DT, Shops, Dining| Patio",1.0,3,4.0,6,426745271,Ying,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,39,4.92,5.0,False,2025-11-02,2025-11-07,CAD,119.88,23.7,5 nights x $86.80,86.0,17.0,0,0,True,['English' 'Chinese'],2025-10-29 18:21:05
Canada,Calgary,1433590086643662970,2025-10-29,51.07983162732058,-114.11801789984976,Calgary,Calgary,Banff Trail,Banff Trail,Banff Trail,UofC Oasis,2.0,3,4.0,6,419694948,Maura,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,5,4.8,5.0,False,2026-06-01,2026-06-06,CAD,387.52,87.82,5 nights x $278.37,278.0,63.0,0,0,False,[],2025-10-29 18:21:19
Canada,Calgary,892680360928175341,2025-10-29,51.03563699841821,-114.12783432751894,Calgary,Calgary,Killarney - Glengarry,Killarney - Glengarry,Killarney - Glengarry,Guest Suite Spacious & Patio,1.0,2,2.0,4,56911536,Tae,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,20,117,4.79,5.0,False,2025-11-02,2025-11-07,CAD,103.15,44.61,5 nights x $74.17,74.0,32.0,0,0,True,['English' 'Korean'],2025-10-29 18:21:41
Canada,Calgary,734261277036341722,2025-10-29,51.05125,-114.1916,Calgary,Calgary,Southwest Calgary,,Southwest Calgary,Cheerful 4-bedroom luxury home for your vacation!,4.5,4,4.0,8,482951015,Xuejun,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,63,48,4.85,5.0,False,2025-11-01,2025-11-06,CAD,401.46,90.61,5 nights x $288.39,288.0,65.0,0,0,False,[],2025-10-29 18:21:44
Canada,Calgary,1052608719600496778,2025-10-29,51.0307427,-114.1366037,Calgary,Calgary,Killarney - Glengarry,Killarney - Glengarry,Killarney - Glengarry,"*NO GUEST FEES* Luxury | King Beds, A/C + Parking",2.5,3,3.0,6,59650485,Sean,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,70,66,4.98,5.0,False,2025-12-22,2025-12-27,CAD,738.79,331.76,5 nights x $530.26,530.0,238.0,1,1,True,['Bengali' 'English' 'French' 'Hindi' 'Panjabi' 'Tagalog'],2025-10-29 18:21:50
Canada,Calgary,30800163,2025-10-29,51.03353,-114.14178,Calgary,Calgary,Glendale,Glendale,Glendale,Lux Family Home - Calgary Inner City - 7 Min to DT,3.5,4,5.0,8,92919336,Arun,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,58,125,4.85,5.0,False,2025-12-30,2026-01-04,CAD,429.34,97.58,5 nights x $308.59,308.0,70.0,0,0,True,[],2025-10-29 18:21:53
Canada,Calgary,1023422808730485641,2025-10-29,51.02227569999999,-114.0654622,Calgary,Calgary,Erlton,Erlton,Erlton,Large luxury house with jetted tub & 3 fireplaces!,4.5,3,3.0,6,507004540,Jaret,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,38,18,4.94,5.0,False,2025-12-01,2025-12-06,CAD,377.76,146.36,5 nights x $271.30,271.0,105.0,0,0,True,['English' 'Korean'],2025-10-29 18:22:05
Canada,Calgary,640012441828508675,2025-10-29,51.00878,-114.14956,Calgary,Calgary,Glamorgan,Glamorgan,Glamorgan,Calgary paradise,2.5,3,6.0,5,199126955,Akash,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,28,16,5.0,5.0,False,2025-11-29,2025-12-05,CAD,393.09,206.3,6 nights x $282.61,282.0,148.0,0,0,True,[],2025-10-29 18:22:23
Canada,Calgary,1485146743687135523,2025-10-29,51.03957705259758,-113.99559756505077,Calgary,Calgary,,,,Upper floor private suite,1.0,1,1.0,2,588263769,Oleksandra,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,0,1,,,False,2025-11-01,2025-11-06,CAD,125.46,54.36,5 nights x $90.81,90.0,39.0,0,0,True,['English'],2025-10-29 18:22:32
Canada,Calgary,759715230712506345,2025-10-29,51.0744647,-114.0490374,Calgary,Calgary,,,,Beautiful 4 bedroom character home with hot tub,2.0,4,6.0,8,63631325,Aaron,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,37,180,4.98,5.0,False,2025-11-16,2025-11-21,CAD,253.7,111.52,5 nights x $182.64,182.0,80.0,0,0,True,[],2025-10-29 18:22:39
Canada,Calgary,984112319051787976,2025-10-29,51.04351204653001,-114.03778083622456,Calgary,Calgary,Inglewood,Inglewood,Inglewood,"Great 4 Bedroom, 5 Bed House in Trendy Inglewood",3.5,4,5.0,8,203652805,Leslie Roderick,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,29,30,4.7,4.5,False,2025-11-01,2025-11-06,CAD,453.03,197.94,5 nights x $325.90,325.0,142.0,0,0,True,['English' 'Indonesian'],2025-10-29 18:22:48
Canada,Calgary,895991238316143408,2025-10-29,50.8762,-113.94228,Calgary,Calgary,Seton,Seton,Seton,New 1BD Suite | Walk to Hospital | Free parking,1.0,1,1.0,2,231461930,Patricia,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,17,37,4.81,5.0,False,2025-11-08,2025-11-13,CAD,105.94,46.0,5 nights x $76.39,76.0,33.0,0,0,True,[],2025-10-29 18:22:56
Canada,Calgary,1287059453036960975,2025-10-29,51.18476937141151,-114.05498013078649,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,"""The Cowboy"" - Cozy suite near Airport- 1 Parking",1.0,1,2.0,4,87311816,Karen,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,14,4.36,4.5,False,2025-11-01,2025-11-06,CAD,94.79,41.82,5 nights x $68.86,68.0,30.0,0,0,True,[],2025-10-29 18:23:10
Canada,Calgary,845580236091408048,2025-10-29,51.17966,-114.08581,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,Perfect for Groups • 2 Kitchens • Private Suites,3.5,5,5.0,10,477759626,Victor,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,22,22,4.95,5.0,False,2025-11-23,2025-11-28,CAD,309.46,139.4,5 nights x $222.95,222.0,100.0,0,0,True,['English'],2025-10-29 18:23:11
Canada,Calgary,1213220462855443366,2025-10-29,51.18017,-114.10056,Calgary,Calgary,Evanston,Evanston,Evanston,Arcadian Cowboy | 3 B| AC | BBQ,2.5,3,4.0,6,453614082,Elim,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,37,4.89,5.0,False,2025-11-01,2025-11-06,CAD,184.0,41.82,5 nights x $132.91,132.0,30.0,0,0,True,[],2025-10-29 18:23:16
